,author,text,gender,age
7247,88d5bfa3-8612-409c-8216-9c9aac3a64d2,"""Y'all are a beautiful couple.""
That's what she said ?????		",F,25-34
7248,88d5bfa3-8612-409c-8216-9c9aac3a64d2,"Last episode, Yee! So ready to start season 2!! #Borgia		",F,25-34
7249,88d5bfa3-8612-409c-8216-9c9aac3a64d2,Feel myself getting more fucked up cell by cell		,F,25-34
7250,88d5bfa3-8612-409c-8216-9c9aac3a64d2,"""To breath is a simple act until it is made impossible. "" #TeamCesare #Borgia		",F,25-34
7251,88d5bfa3-8612-409c-8216-9c9aac3a64d2,I think another hit will take me there		,F,25-34
7252,88d5bfa3-8612-409c-8216-9c9aac3a64d2,"""That is not me, that is my reputation, propagated by the jealous and the weak."" #TeamCesare #Borgia		",F,25-34
7253,88d5bfa3-8612-409c-8216-9c9aac3a64d2,Translation: Hataz gon' Hate.		,F,25-34
7254,88d5bfa3-8612-409c-8216-9c9aac3a64d2,Premonitions.		,F,25-34
7255,88d5bfa3-8612-409c-8216-9c9aac3a64d2,I hate waiting.		,F,25-34
7256,88d5bfa3-8612-409c-8216-9c9aac3a64d2,"As time passes, you learn to live in the dark		",F,25-34
7257,88d5bfa3-8612-409c-8216-9c9aac3a64d2,Don't play mind games with me unless you're looking for a mind fuck		,F,25-34
7258,88d5bfa3-8612-409c-8216-9c9aac3a64d2,Wracked with aches and exhaustion		,F,25-34
7259,88d5bfa3-8612-409c-8216-9c9aac3a64d2,Feeling so unproductive. Would you believe a bowl will probably help that?		,F,25-34
7260,88d5bfa3-8612-409c-8216-9c9aac3a64d2,"My torso is starting to look really cut. Time to start focusing on legs, chest and arms. ????		",F,25-34
7261,88d5bfa3-8612-409c-8216-9c9aac3a64d2,That feeling when you Just make the Bus ????????		,F,25-34
7262,88d5bfa3-8612-409c-8216-9c9aac3a64d2,"I'm not afraid of the demons around me, I'm terrified by the demons within me.		",F,25-34
7263,88d5bfa3-8612-409c-8216-9c9aac3a64d2,One fat bedtime bowl.		,F,25-34
7264,88d5bfa3-8612-409c-8216-9c9aac3a64d2,Oh my god. Best sex Evar ????????		,F,25-34
7265,88d5bfa3-8612-409c-8216-9c9aac3a64d2,Wow I can't believe you.		,F,25-34
7266,88d5bfa3-8612-409c-8216-9c9aac3a64d2,Some people like to talk all the shit in the world but can't take a joke.		,F,25-34
7267,88d5bfa3-8612-409c-8216-9c9aac3a64d2,People totally dropped out on the bus		,F,25-34
7268,88d5bfa3-8612-409c-8216-9c9aac3a64d2,A little help goes a long way. ????		,F,25-34
7269,88d5bfa3-8612-409c-8216-9c9aac3a64d2,Damn that is Rank		,F,25-34
7270,88d5bfa3-8612-409c-8216-9c9aac3a64d2,Tomorrow I'll be 23 ????		,F,25-34
7271,88d5bfa3-8612-409c-8216-9c9aac3a64d2,The fact that its 4 minutes to 4:20 and I'm still up can only mean one thing		,F,25-34
7272,88d5bfa3-8612-409c-8216-9c9aac3a64d2,Must be time to get high		,F,25-34
7273,88d5bfa3-8612-409c-8216-9c9aac3a64d2,"Think I'm gonna smoke some weed, listen to ""The Skeleton Key"" and run through some back bends #latenightyoga ????		",F,25-34
7274,88d5bfa3-8612-409c-8216-9c9aac3a64d2,It's 420. Do you know where your pot heads are?????????????		,F,25-34
7275,88d5bfa3-8612-409c-8216-9c9aac3a64d2,Learning to push my body and loving it #yogalife		,F,25-34
7276,88d5bfa3-8612-409c-8216-9c9aac3a64d2,"It threatens to break, and I make it bend.		",F,25-34
7277,88d5bfa3-8612-409c-8216-9c9aac3a64d2,Need to get a mirror for the floor to practice my form		,F,25-34
7278,88d5bfa3-8612-409c-8216-9c9aac3a64d2,@username thank you but I've still got about 19 hours left		,F,25-34
7279,88d5bfa3-8612-409c-8216-9c9aac3a64d2,Damn. It's packed today. Hope it's not a long wait. I gotta be on the next bus to work.		,F,25-34
7280,88d5bfa3-8612-409c-8216-9c9aac3a64d2,Monthly preventive measures.		,F,25-34
7281,88d5bfa3-8612-409c-8216-9c9aac3a64d2,It has begun.		,F,25-34
7282,88d5bfa3-8612-409c-8216-9c9aac3a64d2,Hey there 23????????????		,F,25-34
7283,88d5bfa3-8612-409c-8216-9c9aac3a64d2,Thank you @username @username @username @username @username @username for the birthday wishes!!! Y'all are great!!		,F,25-34
7284,88d5bfa3-8612-409c-8216-9c9aac3a64d2,Talken bout some basic shit.		,F,25-34
7285,88d5bfa3-8612-409c-8216-9c9aac3a64d2,"Dear lord, when I get to heaven, please let me bring my man.		",F,25-34
7286,88d5bfa3-8612-409c-8216-9c9aac3a64d2,"Oh that Grace?
Oh that Body ????
Oh that face ????
Makes Me wanna party????
He is my sun?
He makes me shine????
Like Diamonds????		",F,25-34
7287,88d5bfa3-8612-409c-8216-9c9aac3a64d2,Don't be playing me out.		,F,25-34
7288,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"World Cup to kick-off with brain-wave bionics http://t.co/DPzHrEoIYz ""All these tools are not a cure""		",F,35-49
7289,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Wow fantastica videolezione! di @username > Tetris has also been involved in some important psychological research http://t.co/Jhr7H1uBMS		,F,35-49
7290,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Stamina Foundation stem cell trial first stopped in Italy & then reinstated by judge.		,F,35-49
7291,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Maybe if we had chosen this treatment [w mesenchymal cells]much earlier the outcome would have been different http://t.co/KuwqWrw0Ho #badsci		,F,35-49
7292,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"""it won’t be too long before a woman drives in an F1 Grand Prix"". Conversation w/ @username - Esquire http://t.co/ByPSiTnjfS		",F,35-49
7293,89fab4e9-24f0-4a97-8e10-ca357cc7865c,appena pubblicato!> Schizophrenia: One approach is to consider the possibility of demonic possession http://t.co/3lBERnWu23 via @username		,F,35-49
7294,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"utile >""it would be useful for medical professions to work together w/ faith healers to define better treatment pathways for schizophrenia""		",F,35-49
7295,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Brenda Milner receives Dan David Prize > Mind and Memory: Biological and Digital, Part I: http://t.co/s7X9I5Y61S		",F,35-49
7296,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"@username @username and what about neuropsychological testing (attention, executive functions, ...), is it usually performed?		",F,35-49
7297,89fab4e9-24f0-4a97-8e10-ca357cc7865c,@username Thank You Doc!		,F,35-49
7298,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Pinchas Zuckerman > Bruch - Violin Concerto No. 1 in G minor - I. Vorspiel: Allegro moderato http://t.co/YLnQDd0ktz		,F,35-49
7299,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Writing In The 21st Century, @username http://t.co/kmELI0Htwr @username ""having an editor is a really good thing"", ""focus should be on ideas""		",F,35-49
7300,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Intelligent (wild) Crows Flunk Causality Test (But Babies Pass) by @username   http://t.co/llxnJfTGio		,F,35-49
7301,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Pop pop pop > World cup: Why mirror neurons play a part in jubilation http://t.co/slSuIuVz42 >Inaccurate apology. From Parma to Vienna w/ ?		,F,35-49
7302,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Today > One giant leap for science, one small step for disability... a winning race for advertising http://t.co/BThl5SDrNV #exoskeleton		",F,35-49
7303,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"The easiest way to explain this idea is to contrast it, for example, with advertising. Richard Feynman http://t.co/YOFEb4XIvD #exoskeleton		",F,35-49
7304,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Recession 'led to 10,000 suicides' http://t.co/rNWQV7czHA ""it reminds us how important is to take preventative action""		",F,35-49
7305,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"1881, scacchi=""unsocial game"" > That time when people thought playing chess would make you violent http://t.co/MrngdLDox9 via @username		",F,35-49
7306,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Favoloso! > The History of the Typewriter:  Michael Winslow Performs the Sounds of 32 Typewriters (1898-1983) http://t.co/UnuVw2psPR		,F,35-49
7307,89fab4e9-24f0-4a97-8e10-ca357cc7865c,It's time for a shower... #Icastica2014 Michal Trpak http://t.co/KkZviq4QgI		,F,35-49
7308,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Una leggenda vivente / She is the Violin > Ida Haendel M Bruch, Violin Concerto 1 Op. 26 http://t.co/SmrmaS84H0		",F,35-49
7309,89fab4e9-24f0-4a97-8e10-ca357cc7865c,This article by Feinstein (1997) Psychosurgery & the child prodigy  http://t.co/rNdsUDzTiZ inspired my new post (ita) http://t.co/r3JV1jAg2Q		,F,35-49
7310,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Josef Hassid the celebrated violin virtuoso who died from an infection following prefrontal leucotomy at Longrove https://t.co/QAXtsVM5nj...		,F,35-49
7311,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Ida Hendel shared w/ Josef Hassid the first steps of their career,from Poland to London. She's 85, still play violin https://t.co/0hx88ztHVW		",F,35-49
7312,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Some events are perceived as so unique that past history does not seem relevant to the evaluation of their likelihood<Availability heuristic		,F,35-49
7313,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Availability heuristic, Tversky and Kahneman 1973 http://t.co/udOSIKDnR6		",F,35-49
7314,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Sarah Macdonald investigates the sinister disappearance of 500 Albanian 'street children from a Greek State orphanage http://t.co/lDnoYothOI		,F,35-49
7315,89fab4e9-24f0-4a97-8e10-ca357cc7865c,But there is one 16th-century village in southern Italy where migrants can expect a warm welcome > #Riace < http://t.co/lUlTT1mFJg		,F,35-49
7316,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Spiders & Music: they rely on the vibration of the silk in their web for sensory information http://t.co/aO2SRYpSGm via @username		,F,35-49
7317,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Poverty: If I’m short on money, I can’t stop thinking about today’s expenses-never mind those in the future http://t.co/djPk25C7RQ		",F,35-49
7318,89fab4e9-24f0-4a97-8e10-ca357cc7865c,First walk in #Icastica2014= to know contemporary art and to recognize the medieval Arezzo https://t.co/UfqFifRWZ6		,F,35-49
7319,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Irresistibile > Ida Haendel plays informally Part 1 (2009, at 80 yo) http://t.co/iRwJAWqXkS		",F,35-49
7320,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Gun violence and mental illness: Study addresses perception vs. reality http://t.co/EkGiqKiEQG > media attention make the difference		,F,35-49
7321,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Put down the smart drugs – cognitive enhancement is ethically risky business http://t.co/s3Md1nRYwf ethics and responsible enhancement		,F,35-49
7322,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"NO News. Qualche informazione seria su Schumacher > ""@username: Good news? http://t.co/PpLxe8USzZ"" ""cynical use of language""		",F,35-49
7323,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Elena Cattaneo & Gilberto Corbellini su Nature > Stem cells: taking a stand against pseudoscience http://t.co/HsR2iuogDL #Stamina		,F,35-49
7324,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Your least favorite virtue,or nominee for the most overrated one? Faith.Closely followed-in view of the overall shortage of time-by patience		",F,35-49
7325,89fab4e9-24f0-4a97-8e10-ca357cc7865c,The Science of Laughter with @username  http://t.co/xU3jLR92ro via @username		,F,35-49
7326,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Visual Illusions & tricks < wow > OK Go - The Writing's On the Wall - Official Video: http://t.co/3CVHuhI4GL via @username		,F,35-49
7327,89fab4e9-24f0-4a97-8e10-ca357cc7865c,lesson learned> Regulation: Sell help not hope http://t.co/v44fvHN6VZ Taking a stand against pseudoscience http://t.co/ZHNpcgoLk3 #StemCells		,F,35-49
7328,89fab4e9-24f0-4a97-8e10-ca357cc7865c,@username +Paolo Bianco & Douglas Sipp http://t.co/PCs4ypl7na lesson learned after the dark:Stamina Foundation & institutional mistakes		,F,35-49
7329,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Temporal dynamics of hippocampal neurogenesis [dentate gyrus] during chronic neurodegeneration #OA from @username http://t.co/fElFu78BcL		,F,35-49
7330,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Children w/ focal epilepsy & L-hemisphere seizures are at increased risk of language impairment #OA http://t.co/pcgdibU1Lx via @username		,F,35-49
7331,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Most People Think Alzheimer's Is a Normal Part of Aging  http://t.co/P6kgL0uJWQ ""Aging is not a disease"" Professor Marco Trabucchi,20 ys ago		",F,35-49
7332,89fab4e9-24f0-4a97-8e10-ca357cc7865c,The Freud We Wish For http://t.co/vzU5lW8IAt interesting book review of Adam Phillips' Becoming Freud		,F,35-49
7333,89fab4e9-24f0-4a97-8e10-ca357cc7865c,@username nearby the historical hospital of Longrove... ;-) @username		,F,35-49
7334,89fab4e9-24f0-4a97-8e10-ca357cc7865c,ISIL video shows children in arms http://t.co/kgPOkU6UQ6 #Iraq		,F,35-49
7335,89fab4e9-24f0-4a97-8e10-ca357cc7865c,The Great Divide: Gaming the Poor http://t.co/d6uzDTX6CT US:Most harmful effects of Casino gambling in lower socioeconomic& minority groups		,F,35-49
7336,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Constructors' Championship: 3. Ferrari 98 <> 4. Force India 87 #byebye		,F,35-49
7337,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Un robot per la nonna > Changing Batteries - The Saddest Story 3D Animation: http://t.co/OohEIwxqys a robot companion for elderly people		,F,35-49
7338,89fab4e9-24f0-4a97-8e10-ca357cc7865c,BBC News - Hit songs help memory research http://t.co/fVOAbjzoPX Get involved here > http://t.co/oWBVZ0b8yh		,F,35-49
7339,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Come bring me your softness... and then I found it :-D > Billy Preston & Syreeta - 1981 http://t.co/LVZ0jHFIJW #memory		,F,35-49
7340,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Steven G. Yantis died on June 21. A great Psychology & author of seminal papers on Visual Perception and Attention http://t.co/8HsYWV3t0k		,F,35-49
7341,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Very sad news > Steve Yantis, who studied visual attention, dies at 58 http://t.co/oTToVqWtkM #psychology		",F,35-49
7342,89fab4e9-24f0-4a97-8e10-ca357cc7865c,@username wow che reazione! plauso e inchino :-D		,F,35-49
7343,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Remembering Steven Yantis > Abrupt visual onsets and selective attention: Voluntary versus automatic allocation http://t.co/6LbIkRKNHV		,F,35-49
7344,89fab4e9-24f0-4a97-8e10-ca357cc7865c,#Italia by @username http://t.co/5eS5fg4XpY		,F,35-49
7345,89fab4e9-24f0-4a97-8e10-ca357cc7865c,#womeninscience Hedy Lamarr was indeed a scientist in her spare time and nobody could call her domain “soft science” http://t.co/TdyQYOKod3		,F,35-49
7346,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Wow come ti suono la superconduttività > How we created spooky experimental music in a superconductor lab http://t.co/uLX64nuGhf		,F,35-49
7347,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Developmental psych needs funds > Psychology is weird, child psychology is much weirder @username http://t.co/nEHbQaMxgX via @username		",F,35-49
7348,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Interactive devices are helping people who have had a stroke to regain their motor function http://t.co/jU3BTbAZQ7 via @username		,F,35-49
7349,89fab4e9-24f0-4a97-8e10-ca357cc7865c,APA Applauds Landmark Illinois Law Allowing Psychologists to Prescribe Medications http://t.co/mMSko8nXXh		,F,35-49
7350,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Evviva! Jimmy Somerville is back > Smalltown Boy Reprise 2014: http://t.co/zqNwVDpnuZ		,F,35-49
7351,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"""@username: OK Go - Here It Goes Again - YouTube https://t.co/22KfOdyrja"" #FFback		",F,35-49
7352,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Susie Wolff is ready for #F1 :-D ""@username: Lego Susie! So cute. ???? http://t.co/8hnI5exvi5""		",F,35-49
7353,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Simona De Silvestro is ready for #F1 :-D ""@username: What a blast!!! I could get used to this.... #RoadToF1 http://t.co/IrvYHnDBMW""		",F,35-49
7354,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Raccolti dai migranti/schiavi africani e venduti... in Africa > The Dark Side of the Italian Tomato: Web documentary http://t.co/3nIlRmTcPV		,F,35-49
7355,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Who can't go insane these days? Anybody can. Starting with me, Mr. Tichy.		",F,35-49
7356,89fab4e9-24f0-4a97-8e10-ca357cc7865c,during my absence the press as well as TV had split in two.There are papers/programs that give all the news & those that give only good news		,F,35-49
7357,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Today a politician too must have a great voice, a great smile, and a great body to win voters over the television. Ijon Tichy		",F,35-49
7358,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"[1/2] It was a remote callotomy. I'm writing this too only pardy and with great difficulty, typing with the right hand.		",F,35-49
7359,89fab4e9-24f0-4a97-8e10-ca357cc7865c,[2/2] The left I had to tie to the arm of the chair because it kept tearing the paper out of the machine. It wouldn't listen to reason...		,F,35-49
7360,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Peace on Earth by Stanislaw Lem: The interstellar adventures of Ijon Tichy after his remote callosotomy. My post (IT) http://t.co/qoQJYKcP9R		,F,35-49
7361,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"US college drop-outs hit all-time high: half of all students don't graduate, mostly because they can't afford costs http://t.co/BBJl3R3qGW		",F,35-49
7362,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"In the occupied Gaza Strip children can take refuge & through music, forget about the siege & troubles around them http://t.co/LgVzy9dQhX		",F,35-49
7363,89fab4e9-24f0-4a97-8e10-ca357cc7865c,The Dark Knight of the Soul  http://t.co/vZfXJv8rZV  #meditation a lot of positive data & no mention of negative results or adverse effects		,F,35-49
7364,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Calabria amore e memoria>Speaking to My Father in a Dead Dialect http://t.co/0N8At7mRp3 “ti vo’ pigliare ’na shcuppettata”/“may you be shot”		,F,35-49
7365,89fab4e9-24f0-4a97-8e10-ca357cc7865c,E dopo Bohemian gravity... :-D Fantastico! > A Capella Science - Rolling in the Higgs (Adele Parody): http://t.co/6H1pKZ8RlY		,F,35-49
7366,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Can researchers track down the elusive successful psychopath or will the concept go down in history as clinical lore? http://t.co/ISSSbPiYhp		,F,35-49
7367,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Facebook ""emotional contagion"" Study: A Roundup of Reactions http://t.co/4sjz0PZ09h ""bad science creeps me out more than the ethics""		",F,35-49
7368,89fab4e9-24f0-4a97-8e10-ca357cc7865c,How often do economists commit misconduct? A new study http://t.co/5DvndKi8il via @username		,F,35-49
7369,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"The Internet's Own Boy: The Story of Aaron Swartz http://t.co/eBusgX1gUQ technology, civil liberties and awareness		",F,35-49
7370,89fab4e9-24f0-4a97-8e10-ca357cc7865c,“One should . . . be able to see things as hopeless and yet be determined to make them otherwise.” F. Scott Fitzgerald		,F,35-49
7371,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Electroceuticals spark interest http://t.co/8CLh31KvKl ""Bioelectronic implants seem promising, but it is often unclear why they work""		",F,35-49
7372,89fab4e9-24f0-4a97-8e10-ca357cc7865c,@username here a peer reviewed paper advocates for faith healers in the cure for schizophrenia http://t.co/cmhDMmTLpH		,F,35-49
7373,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"@username thank you! Yes, it's really ""absurd""!		",F,35-49
7374,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Wow > Mindblowing anamorphic 3D drawings by Alessandro Diddi http://t.co/QbjeWzxtjF via @username		,F,35-49
7375,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"The Guardian view on the end of the peer review http://t.co/4mGrsVp7z2 ""peer review, it appears, is less reliable than it sounds""		",F,35-49
7376,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Scientists threaten to boycott €1.2bn Human Brain Project http://t.co/HbQzGZqNSh		,F,35-49
7377,89fab4e9-24f0-4a97-8e10-ca357cc7865c,The Archaeological Park of Sicilian Incompletion - Alastair Bonnett: My surreal trek through unfinished Italy http://t.co/2PvI0S8ivg		,F,35-49
7378,89fab4e9-24f0-4a97-8e10-ca357cc7865c,We the undersigned members of the European neuroscience community are writing to express our concern w/ the course of the HumanBrainProject		,F,35-49
7379,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Open message to the European Commission concerning the Human Brain Project. Sign the Letter http://t.co/ipZYi7Ztxy		,F,35-49
7380,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Pope Francis & the psychology of exorcism & possession, @username http://t.co/FGT2YjhF6g >future tragedies can be prevented w/ diagnosis		",F,35-49
7381,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Mr Renzi has signed a pact with the devil (Mr Berlusconi) > Charlemagne: Atwitter about Matteo Renzi http://t.co/411OBdSt7h via @username		,F,35-49
7382,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"The Trouble With Brain Science: @username on Human Brain Project & Brain Initiative http://t.co/9p3FLRunw2 ""amassing data is only a start""		",F,35-49
7383,89fab4e9-24f0-4a97-8e10-ca357cc7865c,-26 hours Please Donate > #bow HQ print of the English autobiography of Maestro Giovanni Lucchi https://t.co/ZSpvbp5Fds #crowdfunding		,F,35-49
7384,89fab4e9-24f0-4a97-8e10-ca357cc7865c,Do you know the new Academia Cremonensis? Now is online the application form for courses of violinmaking & bowmaking! http://t.co/ssnhkaeegv		,F,35-49
7385,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"1% of scientists publish a paper/year http://t.co/NOpTNicyCZ ""the research system may be exploiting the work of millions of young scientists		",F,35-49
7386,89fab4e9-24f0-4a97-8e10-ca357cc7865c,"Tasting, smelling and seeing... a glass of wine, please! > What We Really Taste When We Drink Wine http://t.co/q2cUoxOWeP		",F,35-49
7387,89fab4e9-24f0-4a97-8e10-ca357cc7865c,At what age children begin the mental time travel? #episodicmemory Post (in IT) http://t.co/dJjp7XVsBF		,F,35-49
7388,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,-2 to help save tha interwebs: http://t.co/KfdUED1C @username #savethekitten #freeandopen		,M,35-49
7389,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,Things You'd Better Not Mix Up: https://t.co/i5vBjmcS		,M,35-49
7390,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,Run Johnny! http://t.co/HjQ5mfOa		,M,35-49
7391,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"http://t.co/UHMUhuiX  - the 24hs webathon for net freedoom by @username, @username, and @username - live neow!  #savethekitten		",M,35-49
7392,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"""The magic of youth, freshness, is given by the overtones that sound with every tone."" http://t.co/KwU4ncbu		",M,35-49
7393,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"stuck in the middle of the 'White elephant gift exchange' rules...i will steal myself my own gift, I'm sure.		",M,35-49
7394,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,@username thank you! A big update is on the way...		,M,35-49
7395,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"so happy that ""DSP - Get Winter Ready"" has won today the Adobe/FWA Cutting Edge Award: http://t.co/pwyJgEwZ		",M,35-49
7396,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,http://t.co/1Nv1ySKg Tons of easter (or christmas?) eggs		,M,35-49
7397,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,Brace yourselves... http://t.co/Psf52INq		,M,35-49
7398,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"""DSG - Get Winter Ready"" on Google Creative Sandbox: http://t.co/Xp8bD37u		",M,35-49
7399,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,a new research project by CNR:  @username #ImNotAFake		,M,35-49
7400,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"""Get Winter Ready"" is @username SOTD! :D http://t.co/X5IOt1HG #winrar		",M,35-49
7401,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"hey guys, please keep a little space for me, is my first New Year's Eve in NYC, ok? http://t.co/wzSl3axg  http://t.co/hAYeRBkT		",M,35-49
7402,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,PlaceIt by Breezi - Generate Product Screenshots in Realistic Environments http://t.co/FoDm1maz		,M,35-49
7403,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"i accepted the 38 pages T&C for the new iTunes, hope the something bad will not happen...http://t.co/y77G0eXK		",M,35-49
7404,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,so happy to be nominated at the @username Interactive Awards with my Personal site: http://t.co/8E7aAmIP #SVG and more than ever #SVGFTW		,M,35-49
7405,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,@username thank you! :D		,M,35-49
7406,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,the new blue linked @username http://t.co/oE2raZ6z		,M,35-49
7407,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,enjoy the new Stinkdigital 2013 reel: https://t.co/Rn4GabFF		,M,35-49
7408,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"""Well, I'm not a one-hit wonder, guys"": http://t.co/Q3zhVj2P … #Grammys		",M,35-49
7409,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,something about unpaid invoices: http://t.co/H1pjqvsA		,M,35-49
7410,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,I always include businessmen in my vision of ? :   http://t.co/gHNCEIJi		,M,35-49
7411,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,Stink/Stinkdigital/Skunk in the Creativity's Production Company A-List:  http://t.co/4qfPcf73		,M,35-49
7412,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,Deezer - Music Unleashed: https://t.co/agbsCuv6		,M,35-49
7413,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,Synesthetic Locked: https://t.co/gJomcG2OWC		,M,35-49
7414,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"fifth day of the SimCity's ""Let's All Be Mayor"" livestream, vote now: http://t.co/yZYM2e3DxV		",M,35-49
7415,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,@username @username @username @username @username @username  @username  per il party potreste invitare Sterling... : http://t.co/Qwv6AnQmWy		,M,35-49
7416,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,interesting day: 1) ready for the #SXSW where (for new followers that didn't know) I will attend the Awards as a finalist in Personal cat.		,M,35-49
7417,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,2) i have been featured in the today's chart of @username : http://t.co/C3VIXs4HNo		,M,35-49
7418,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"and 3) my new personal project is live. Here's to you: ""The Pandorialist"" http://t.co/ZaIDVife9u		",M,35-49
7419,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,"Austin, TSXSW		",M,35-49
7420,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,Never ever cache the manifest cache file #html5apps #sxsw		,M,35-49
7421,8cbaca7e-e1a3-4e94-bc07-2301dd206e5e,Huge audience for @username #sxsw http://t.co/w4eG3NPvHx		,M,35-49
